Region,documentid,stanzaid,stage,ZA,HJ,ZC,GM,HX,LX,JN,XS,ZZ
hongkong,hk_meeting7,hk_mt7_st74,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st75,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st76,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st77,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st78,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st79,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st80,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st81,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st82,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st83,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st84,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st85,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st86,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st87,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st88,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st89,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st90,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st91,stage1,1,0,0,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st92,stage1,0,0,1,0,0,0,1,1,0
hongkong,hk_meeting7,hk_mt7_st93,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st94,stage1,1,0,0,0,0,1,1,0,0
hongkong,hk_meeting7,hk_mt7_st95,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st96,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st97,stage1,0,0,0,0,0,1,0,1,1
hongkong,hk_meeting7,hk_mt7_st98,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st99,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st100,stage1,0,0,1,1,0,0,1,1,0
hongkong,hk_meeting7,hk_mt7_st101,stage1,0,1,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st102,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st103,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st104,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st105,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st106,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st107,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st108,stage1,1,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st109,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st110,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st111,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st112,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st113,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st114,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st115,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st116,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st117,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st118,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st119,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st120,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st121,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st122,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st123,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st124,stage1,0,0,0,1,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st125,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st126,stage1,0,0,0,1,1,1,0,1,0
hongkong,hk_meeting7,hk_mt7_st127,stage1,0,0,1,0,0,0,0,1,1
hongkong,hk_meeting7,hk_mt7_st128,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st129,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st130,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st131,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st132,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st133,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st134,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st135,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st136,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st137,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st138,stage1,1,0,0,0,0,0,0,1,1
hongkong,hk_meeting7,hk_mt7_st139,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st140,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st141,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st142,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st143,stage1,0,1,0,0,0,1,0,1,1
hongkong,hk_meeting7,hk_mt7_st144,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st145,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st146,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st147,stage1,0,0,0,0,0,1,1,0,1
hongkong,hk_meeting7,hk_mt7_st148,stage1,0,0,1,0,0,0,0,1,1
hongkong,hk_meeting7,hk_mt7_st149,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st150,stage1,0,0,1,0,1,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st151,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st152,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st153,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st154,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st155,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st156,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st157,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st158,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st159,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st160,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st161,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st162,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st163,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st164,stage1,0,0,0,0,1,1,1,1,0
hongkong,hk_meeting7,hk_mt7_st165,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st166,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st167,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st168,stage1,0,0,0,1,0,0,1,1,0
hongkong,hk_meeting7,hk_mt7_st169,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st170,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st171,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st172,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st173,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st174,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st175,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st176,stage1,0,0,1,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st177,stage1,1,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st178,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st179,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st180,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st181,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st182,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st183,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st184,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st185,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st186,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st187,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st188,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st189,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st190,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st191,stage1,0,1,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st192,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st193,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st194,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st195,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st196,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st197,stage1,0,0,1,1,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st198,stage1,0,1,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st199,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st200,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st201,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st202,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st203,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st204,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st205,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st206,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st207,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting7,hk_mt7_st208,stage1,0,0,0,1,1,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st209,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st210,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st211,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st212,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st213,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st214,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st215,stage1,0,1,0,0,1,0,1,1,0
hongkong,hk_meeting7,hk_mt7_st216,stage1,0,0,1,0,1,0,0,1,1
hongkong,hk_meeting7,hk_mt7_st217,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st218,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st219,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st220,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st221,stage1,0,1,1,0,1,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st222,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st223,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st224,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st225,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st226,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st227,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st228,stage1,1,1,0,0,1,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st229,stage1,0,1,1,0,1,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st230,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st231,stage1,1,1,0,0,0,0,0,1,1
hongkong,hk_meeting8,hk_mt8_st1,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st2,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st3,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st4,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st5,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st6,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st7,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st8,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting8,hk_mt8_st9,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st10,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st11,stage1,0,1,0,1,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st12,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st13,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st14,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st15,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st16,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st17,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st18,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st19,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st20,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st21,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st22,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st23,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st24,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st25,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st26,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting8,hk_mt8_st27,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st28,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st29,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st30,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st31,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st32,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st33,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st34,stage1,0,1,0,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st35,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st36,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st37,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st38,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st39,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st40,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st41,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st42,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st43,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st44,stage1,1,0,0,1,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st45,stage1,0,0,0,1,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st46,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st47,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st48,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st49,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st50,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st51,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st52,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st53,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st54,stage1,0,1,1,1,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st55,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st56,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st57,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st58,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st59,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st60,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st61,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st62,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st63,stage1,1,0,1,1,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st64,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st65,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st66,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st67,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st68,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st69,stage1,0,0,0,1,0,1,0,0,1
hongkong,hk_meeting8,hk_mt8_st70,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st71,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st72,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st73,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st74,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st75,stage1,1,0,0,1,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st76,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st77,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st78,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st79,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st80,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting8,hk_mt8_st81,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st82,stage1,0,1,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st83,stage1,1,0,0,0,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st84,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st85,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st86,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st87,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st88,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st89,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st90,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st91,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st92,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st93,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st94,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st95,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st96,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st97,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st98,stage1,0,1,0,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st99,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st100,stage1,0,1,0,0,1,1,0,1,0
hongkong,hk_meeting8,hk_mt8_st101,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st102,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st103,stage1,0,0,0,1,0,0,0,1,1
hongkong,hk_meeting8,hk_mt8_st104,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st105,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st106,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st107,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting8,hk_mt8_st108,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st109,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st110,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st111,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st112,stage1,0,0,0,1,0,0,1,0,1
hongkong,hk_meeting8,hk_mt8_st113,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st114,stage1,0,0,1,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st115,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st116,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st117,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st118,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st119,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st120,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st121,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st122,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st123,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st124,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st125,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st126,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st127,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st128,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting8,hk_mt8_st129,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st130,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st131,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st132,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st133,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st134,stage1,0,0,0,1,0,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st135,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st136,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting8,hk_mt8_st137,stage1,0,1,1,0,1,1,0,0,0
hongkong,hk_meeting8,hk_mt8_st138,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st139,stage1,1,1,0,1,0,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st140,stage1,1,0,0,0,0,0,0,1,1
hongkong,hk_meeting8,hk_mt8_st141,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st142,stage1,1,0,0,1,1,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st143,stage1,0,0,0,1,0,1,1,0,1
hongkong,hk_meeting8,hk_mt8_st144,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st145,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting8,hk_mt8_st146,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st147,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st148,stage1,0,0,0,1,1,1,1,0,0
hongkong,hk_meeting8,hk_mt8_st149,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting8,hk_mt8_st150,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting8,hk_mt8_st151,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting8,hk_mt8_st152,stage1,0,0,1,0,0,0,0,0,0
