Region,document-id,stanzaid,Content,stage,code,AA,CG,CM,IL,KB,LD,LP,MT,MU,PA,RI
香港,20180123上午交流,44,因此第一，在香港来说，需要有一个代表性的团队、委员会，香港用一个行业培训咨询委员会，该委员会其实由教育局局长去委任，不是秘书处喜欢找谁就找谁。委员会的组成包括雇主的代表、雇员的代表、专业团体的代表、相关政府部门的代表，也有我们秘书处的代表，即代表教育局。雇主的代表，香港这么多雇主，怎么样找？香港的经验是，每一个行业其实在成立委员会之前，都做很多前期的功夫，甚至做的工作可能在成立咨委会、委员会之前，是两三年的时间，了解行业，和行业不同的商会沟通，通常来说，香港有很多商会，商会很多是一些老板、雇主的会，我们也都会和工会共同，很多雇员代表的会在里面。当他们很清楚的时候，其实会有一些建议、提名给我们，哪位雇主的代表其实也是他们商会的代表，给我们参考，大家最后都有一个共识的时候，才会建议教育局局长去委任这一帮人去代表委员会。当然他代表的时候，以个人名义参与，不是代表会的利益，但是同一时间，由于他本身代表那个会，他在咨询各方面的时候，很容易拿到业界的意见、支持。这是委员会的组成。,初期,"CM,MU,KB",0,0,1,0,1,0,0,0,1,0,0
广东,20180123上午交流,45,当我们有了委员会之后，其实在开发能力标准的时候，第一是由委员会去讨论究竟是应该行业做哪几个职能范畴、哪几个门类、哪里有需要？当然秘书处会提供很多的支援，还有刚才说的有没有市场价值、培训需要、工资怎么样，这些都会提醒他们在选择哪个职能范畴撰写的时候，其实有一些建议。,初期,"AA,KB",1,0,0,0,1,0,0,0,0,0,0
广东,20180123上午交流,46,第二方面是应用，当他们决定了写哪一套能力标准或者哪一个范围的时候，由于他们是代表了业界，也都是在撰写过程里面透过他们的网络咨询他们的商会、工会、团体等等，其实内容应该比较容易得到业界的认同。至于应用方面，我们早期做和现在做的有些不同，现在我们的做法是，基本上肯定他们会用，才会做，怎么样肯定他们会用？比如说有些行业准备会发牌了，一会儿可能颜经理都会说一下他负责的其中一个行业是旅游业，旅游业本身在旅游的从业员有些岗位，政府宣布会发牌的时候，变成我们做这套能力的时候，会就着那个发牌所需要的能力先写，还有就着那些岗位做会一些，用你们的语言是打包或者做一些单元组合的工作。基本上来说，用的机会很大。,初期,KB,0,0,0,0,1,0,0,0,0,0,0
广东,20180123上午交流,47,第三方面，政府一些配套的资料。比如说拿课程去评审需要钱，学术及职业资历评审局其实它是一个自负盈亏的机构，公司他要拿课程去做评审的时候，需要额外的资源，政府在这方面有一定的补贴、支援给他们，这些也是一些政府配套的措施，令到行业更加容易去应用这些东西。,初期,RI,0,0,0,0,0,0,0,0,0,0,1
香港,20180123上午交流,48,当然你就这样写一个能力标准的时候，其实很难用，特别是昨天和吴老师、李老师去讨论的时候，将来整个资历框架原则怎么样推行的时候，能力标准说明只是其中一块，因为你们大的框架应该是说整个资历框架、立交桥的建构，因为你们政策目标是希望透过这样的资历框架令到下面不同的资历、能力、学历可以有一个互通，能力标准只是在行业里面所需要能力的其中一部分，所以有了大框架，我们下面可能有不同的行业、能力，然后有学分银行，学分银行在我们的概念应该是下一步，因为你有了相关的资历、一套学分的标准，之后你的立交桥的意思是当不同的资历可以做不同的兑换，或者将来做一些课程豁免，在香港来说，持续教育、持续进修的时候，读了就不用再读，在甲院校读了一个管理的课程，在乙院校再读一个高级管理的课程，可能我有这个单元，其实已经读了的时候，而大家学分的标准一样的时候，我去到乙院校的时候，有些地方就不需要重复再读，都可以拿到他的文凭也好，学分也好，整个概念是这样。,初期,"LP,AA,KB",1,0,0,0,1,0,1,0,0,0,0
香港,20180123上午交流,49,因此单单说能力标准说明怎么样可以令到应用方面更加到位，刚才我就告诉你，不可以光是能力标准说明，而是整个推行资历框架，刚才在吴老师今天早上的说话都有提到，特别是实施、推行，推行是整个资历框架的推行当然也要分阶段，你制定了某一个试点行业的能力标准，这可以说是一个阶段性的成果，做了而已，但是从香港来说，我们的经验是做了不算一个成果，做了希望能够用到，因此建议你们在找试点行业的时候，也要找试点的单位要确保他们会用，那个单位最好有示范作用，在大的机构、院校。,初期,KB,0,0,0,0,1,0,0,0,0,0,0
香港,20180123上午交流,50,多补充一点点，我们这一两天的讨论都是说能力标准的开发，其实在资历框架里面到现在有23个行业、22个咨委会，为什么会这样？因为我们将一个美容业、美发业合并了，因此变成两个行业就一个咨委会，但是这23个行业里面，其实概括了整个职业人群一半以上而已，其实有一半不在咨委会里面，但是资历框架有学分，不过可能他们没有课程标准在里面。不过级别通用指标才是整个资历框架最基本、最要有的一个元素，因为一些没有职业标准的行业，它会拿通用指标作为评估水平的参照。,初期,KB,0,0,0,0,1,0,0,0,0,0,0
广东,20180123上午交流,51,我们说提供保障，提供行业标准出来，直接可以进行。,初期,KB,0,0,0,0,1,0,0,0,0,0,0
广东,20180123上午交流,52,如果没有标准，就用通用指标来用。,初期,KB,0,0,0,0,1,0,0,0,0,0,0
香港,20180123上午交流,53,李老师说得很对，第一个指标要有的，即级别通用指标，你们参考欧盟那个。有没有行业标准是第二个问题，就算有行业标准，你拿去评审的时候，他都要看你的通用指标，只不过你有能力为本的课程时候，才能够有这样东西。但如果你现在没有评核指引，做课程的时候，就用能力标准，不过将来在资历名册上面规定哪些不用、哪些用，我可以用10%，抽一个单元也可以，抽两个单元也可以，但这看你们的政策是怎么样。概念搞清楚，你们现在已经很多地方是已经准备就绪，去做一些课程评审的时候，不需要等能力标准。,初期,"LP,KB",0,0,0,0,1,0,1,0,0,0,0
香港,20180123上午交流,54,比如说黎总说到的旅游业，旅游业规管有一个发牌的机制，政府推行这样东西，所以他们的参与绝对是一个最大的潜力者，因为每一家旅行社需要在香港经营的时候，一定要符合他们的要求，因此我们其中一个方向也会看看他们具体的要求是什么，然后写行业标准出来。不过这不是全部，而是部分的一个考虑。,初期,KB,0,0,0,0,1,0,0,0,0,0,0
香港,20180123上午交流,55,你都看了我们很多资料，才问到我们这个问题。其实在人力资源管理是跨行业的职能范畴，或者跨行业的能力。其实你看到我们有很多不同的行业里面都有人力资源这一块，可能有一点点不同的名称，里面的能力来说，开始的时候，也有一些地方重复都不一定。,初期,"AA,RI",1,0,0,0,0,0,0,0,0,0,1
